SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500039,BANCO PROD. ,B ,Q,167.50,171.00,167.50,168.70,169.00,169.25,26,1183,200029.00,,INE213C01025,07-Feb-19,,
500040,CENTURY TEXT,A ,Q,762.30,774.55,757.00,762.45,761.00,761.50,1074,42610,32586015.00,,INE055A01016,07-Feb-19,,
500041,BANNARI AMAN,B ,Q,1513.00,1525.00,1466.00,1477.55,1470.05,1515.00,9,111,167786.00,,INE459A01010,07-Feb-19,,
500042,BASF INDIA  ,A ,Q,1305.25,1349.85,1301.00,1340.90,1346.00,1318.35,96,383,509882.00,,INE373A01013,07-Feb-19,,
500043,BATA INDIA  ,A ,Q,1200.00,1210.00,1187.00,1193.70,1195.00,1199.90,1005,24102,28851132.00,,INE176A01028,07-Feb-19,,
500048,BEML LTD    ,A ,Q,758.55,779.20,756.00,771.85,771.85,758.30,2900,160836,124035121.00,,INE258A01016,07-Feb-19,,
500049,BHARAT ELECT,A ,Q,82.00,82.90,80.60,81.75,81.75,81.90,969,274059,22421193.00,,INE263A01024,07-Feb-19,,
500052,BHANSALI ENG,B ,Q,66.15,69.10,66.15,68.60,68.60,66.95,702,67692,4609965.00,,INE922A01025,07-Feb-19,,
500055,TATASTLBSL  ,T ,Q,27.25,28.70,27.25,28.70,28.70,27.35,177,63899,1817956.00,,INE824B01021,07-Feb-19,,
500058,BIHAR SPONGE,XT,Q,1.07,1.07,1.07,1.07,1.07,1.09,5,1101,1178.00,,INE819C01011,07-Feb-19,,
500059,BINANI IND. ,B ,Q,35.20,38.50,35.20,36.95,36.95,36.20,118,12030,445038.00,,INE071A01013,07-Feb-19,,
500060,BIRLACABLE  ,B ,Q,163.60,172.90,163.10,171.05,172.90,163.70,570,14213,2381632.00,,INE800A01015,07-Feb-19,,
500067,BLUE STAR   ,A ,Q,598.00,598.00,581.30,587.50,590.00,586.95,96,199943,117166416.00,,INE472A01039,07-Feb-19,,
500068,DISA INDIA  ,X ,Q,6000.00,6500.00,5999.95,6391.25,6350.00,6065.00,62,235,1463410.00,,INE131C01011,07-Feb-19,,
500069,BNK CAPITAL ,X ,Q,92.00,92.00,90.30,90.30,90.30,92.00,4,650,59545.00,,INE418C01012,07-Feb-19,,
500074,BPL LTD.    ,B ,Q,27.15,28.60,26.10,28.20,28.20,27.50,273,34157,945774.00,,INE110A01019,07-Feb-19,,
500078,OAL         ,X ,Q,244.00,247.00,240.00,241.20,241.20,247.05,76,2478,601033.00,,INE959C01023,07-Feb-19,,
500083,CENTURY EXT ,B ,Q,6.35,7.00,6.30,6.83,6.81,6.31,58,17442,118221.00,,INE281A01026,07-Feb-19,,
500084,CESC LTD.   ,A ,Q,726.85,738.95,715.00,721.40,719.05,726.85,692,16710,12064189.00,,INE486A01013,07-Feb-19,,
500085,CHAMBAL FERT,A ,Q,170.00,172.15,168.50,169.85,170.55,170.65,451,15454,2630527.00,,INE085A01013,07-Feb-19,,
500086,EXIDE IND.  ,A ,Q,218.20,220.00,216.50,218.00,218.00,218.80,1117,110888,24248645.00,,INE302A01020,07-Feb-19,,
500087,CIPLA LTD.  ,A ,Q,536.00,546.00,528.00,533.85,533.85,527.95,4307,360017,192742892.00,,INE059A01026,07-Feb-19,,
500092,CRISIL LTD  ,A ,Q,1650.00,1655.00,1622.05,1653.45,1649.50,1648.65,77,497,816221.00,,INE007A01025,07-Feb-19,,
500093,CGPOWER     ,A ,Q,32.80,36.25,32.20,35.55,35.55,32.50,2754,1443747,50687946.00,,INE067A01029,07-Feb-19,,
500096,DABUR (I)   ,A ,Q,455.00,461.50,453.10,458.75,458.75,452.80,1595,118208,54123601.00,,INE016A01026,07-Feb-19,,
500097,DALMIASUG   ,B ,Q,98.95,98.95,92.10,93.55,93.55,96.25,291,14393,1354109.00,,INE495A01022,07-Feb-19,,
500101,ARVIND Ltd  ,A ,Q,83.60,85.65,78.25,81.55,81.30,83.05,3016,568941,46514668.00,,INE034A01011,07-Feb-19,,
500102,BALARPUR IND,B ,Q,3.59,3.59,3.59,3.59,3.59,3.27,30,17672,63442.00,,INE294A01037,07-Feb-19,,
500103,BHEL        ,A ,Q,61.15,62.35,60.70,62.10,62.10,60.60,2268,707914,43656629.00,,INE257A01026,07-Feb-19,,
500104,HIND.PETRO  ,A ,Q,233.80,238.00,232.20,236.85,236.85,234.05,1259,131986,31077011.00,,INE094A01015,07-Feb-19,,
500106,IFCI LTD    ,A ,Q,12.57,12.89,12.45,12.69,12.69,12.57,305,146315,1856924.00,,INE039A01010,07-Feb-19,,
500108,MAHA.TELE   ,B ,Q,12.20,12.76,12.05,12.51,12.45,12.22,884,156804,1945295.00,,INE153A01019,07-Feb-19,,
500109,MRPL        ,A ,Q,65.15,68.10,64.95,66.65,66.35,65.15,912,150682,10015721.00,,INE103A01014,07-Feb-19,,
500110,CHENNAI PET.,A ,Q,231.00,238.45,226.00,232.70,232.00,229.65,1257,63119,14610907.00,,INE178A01016,07-Feb-19,,
500111,REL.CAP.    ,A ,Q,141.65,144.70,107.00,116.20,116.20,143.75,64731,8466792,1044305187.00,,INE013A01015,07-Feb-19,,
500112,STATE BANK  ,A ,Q,289.80,294.00,286.85,287.60,287.60,288.20,10311,1799597,521923921.00,,INE062A01020,07-Feb-19,,
500113,STEEL AUTH. ,A ,Q,47.80,49.10,47.05,48.60,48.60,47.35,2301,922630,44240097.00,,INE114A01011,07-Feb-19,,
500114,TITAN       ,A ,Q,1055.00,1066.95,1050.80,1057.70,1055.10,1059.10,1433,48494,51254603.00,,INE280A01028,07-Feb-19,,
500116,IDBI BANK L ,A ,Q,44.00,45.15,42.95,43.95,44.25,43.90,3251,1343482,59168570.00,,INE008A01015,07-Feb-19,,
500117,DCW LTD.    ,B ,Q,13.90,14.45,13.75,13.95,13.95,13.75,190,46612,656767.00,,INE500A01029,07-Feb-19,,
500119,DHAMPUR SUGA,B ,Q,178.50,181.10,175.95,177.75,177.75,180.60,1280,74781,13390390.00,,INE041A01016,07-Feb-19,,
500120,DIAMINES&CHM,X ,Q,122.80,125.95,122.80,123.10,123.00,120.40,54,3658,453770.00,,INE591D01014,07-Feb-19,,
500123,ELANTAS     ,B ,Q,2100.00,2150.00,2100.00,2150.00,2150.00,2125.00,19,281,602649.00,,INE280B01018,07-Feb-19,,
500124,DR.REDDY'S  ,A ,Q,2794.95,2836.75,2794.95,2825.80,2820.00,2791.85,1989,36411,102621239.00,,INE089A01023,07-Feb-19,,
500125,E.I.D.PAR   ,A ,Q,198.00,199.60,194.00,195.80,194.10,196.85,127,2571,506862.00,,INE126A01031,07-Feb-19,,
500126,MERCK LTD   ,B ,Q,3270.00,3350.00,3266.00,3312.80,3290.00,3265.85,328,1822,6051222.00,,INE199A01012,07-Feb-19,,
500128,ELEC.CASTING,B ,Q,20.50,21.00,20.35,20.45,20.55,20.20,97,24114,497471.00,,INE086A01029,07-Feb-19,,
500133,ESAB INDIA  ,B ,Q,865.20,880.00,865.15,867.05,873.05,864.45,13,100,86958.00,,INE284A01012,07-Feb-19,,
500135,ESSEL PROP  ,B ,Q,110.00,112.00,109.90,111.85,111.15,110.75,70,2481,276516.00,,INE255A01020,07-Feb-19,,
500136,ESTER INDUS.,B ,Q,30.35,31.00,30.35,30.50,30.60,30.25,35,1175,35858.00,,INE778B01029,07-Feb-19,,
500141,FERRO ALLOYS,X ,Q,4.00,4.00,3.62,3.89,3.80,3.84,98,31313,121304.00,,INE912A01026,07-Feb-19,,
500142,FGP LTD.    ,XT,Q,1.45,1.45,1.35,1.35,1.35,1.39,2,1000,1355.00,,INE512A01016,07-Feb-19,,
500144,FINOL. CABLE,A ,Q,406.85,407.95,394.00,397.65,397.65,401.60,206,2187,881812.00,,INE235A01022,07-Feb-19,,
500147,CMI FPE     ,X ,Q,1174.60,1246.70,1126.05,1226.05,1226.05,1038.95,1162,35899,43795261.00,,INE515A01019,07-Feb-19,,
500148,UFLEX LTD   ,A ,Q,254.85,258.70,250.75,251.20,251.20,254.85,220,13558,3408005.00,,INE516A01017,07-Feb-19,,
500150,FOSECO INDIA,B ,Q,1385.50,1385.50,1343.05,1370.00,1370.00,1350.90,9,22,30234.00,,INE519A01011,07-Feb-19,,
500151,GOLDEN TOB  ,T ,Q,36.35,38.00,36.35,36.45,36.45,36.20,3,93,3392.00,,INE973A01010,07-Feb-19,,
500153,GANESH BENZO,X ,Q,45.45,48.70,45.00,48.10,48.10,44.80,246,33941,1598217.00,,INE388A01029,07-Feb-19,,
500155,GARDEN SILK ,B ,Q,15.05,17.50,15.05,17.30,17.15,16.90,38,2885,49626.00,,INE526A01016,07-Feb-19,,
500159,METROGLOBL  ,X ,Q,63.00,63.00,57.05,60.00,60.70,59.95,10,503,29635.00,,INE085D01033,07-Feb-19,,
500160,GTL LTD.    ,T ,Q,4.82,4.96,4.58,4.65,4.58,4.81,42,16924,78902.00,,INE043A01012,07-Feb-19,,
500163,GODFREY PH  ,A ,Q,978.90,978.90,937.50,944.60,938.25,964.35,1113,35942,34131139.00,,INE260B01028,07-Feb-19,,
500164,GODREJ IND  ,A ,Q,493.75,499.00,490.30,497.60,498.05,492.45,224,7133,3542886.00,,INE233A01035,07-Feb-19,,
500165,KANSAI NERO ,A ,Q,464.00,473.00,462.50,469.30,469.30,466.75,669,9219,4320473.00,,INE531A01024,07-Feb-19,,
500166,GOODRICKE   ,X ,Q,238.00,247.00,238.00,241.75,243.90,238.90,102,5295,1283879.00,,INE300A01016,07-Feb-19,,
500168,GOODYEAR (I),B ,Q,899.95,902.00,895.05,901.35,902.00,903.05,45,936,843272.00,,INE533A01012,07-Feb-19,,
500171,GHCL LTD    ,A ,Q,243.45,246.00,243.00,244.35,243.60,243.05,105,3613,882600.00,,INE539A01019,07-Feb-19,,
500173,GUJ.FLOURO  ,A ,Q,859.95,915.00,854.40,873.50,873.50,852.60,92,918,799448.00,,INE538A01037,07-Feb-19,,
500179,HCL INFOSYS ,B ,Q,16.80,17.95,16.65,17.70,17.90,16.80,357,78178,1365811.00,,INE236A01020,07-Feb-19,,
500180,HDFC BANK   ,A ,Q,2127.00,2130.00,2109.00,2117.05,2117.05,2123.00,3360,63606,135029417.00,,INE040A01026,07-Feb-19,,
500182,HEROMOTOCO  ,A ,Q,2895.00,2944.05,2891.95,2933.00,2933.00,2875.15,2041,30201,88302557.00,,INE158A01026,07-Feb-19,,
500183,HIMACHAL FUT,A ,Q,21.75,22.50,21.75,22.05,22.05,21.65,767,321186,7109002.00,,INE548A01028,07-Feb-19,,
500184,HSCL        ,A ,Q,115.00,115.85,113.10,114.80,115.00,114.30,404,28498,3266796.00,,INE019C01026,07-Feb-19,,
500185,HIND.CONSTN.,A ,Q,11.47,11.80,11.34,11.68,11.68,11.47,411,263093,3058628.00,,INE549A01026,07-Feb-19,,
500186,HIND.OIL EXP,B ,Q,108.00,108.75,105.25,108.05,108.05,104.85,323,26146,2800380.00,,INE345A01011,07-Feb-19,,
500187,HSIL        ,B ,Q,254.90,254.90,245.00,247.00,246.20,246.20,563,17586,4344794.00,,INE415A01038,07-Feb-19,,
500188,HINDUS.ZI   ,A ,Q,254.65,258.00,254.65,255.20,255.05,256.30,437,20204,5179721.00,,INE267A01025,07-Feb-19,,
500189,HINDUJA VENT,B ,Q,350.15,363.40,350.15,357.35,357.00,363.95,52,816,291200.00,,INE353A01023,07-Feb-19,,
500191,HMT LTD.    ,Z ,Q,16.50,17.70,16.50,17.65,17.70,17.00,5,620,10829.00,,INE262A01018,07-Feb-19,,
500193,HOTEL LEELA.,B ,Q,12.35,13.42,12.35,13.42,13.42,12.20,182,87668,1172035.00,,INE102A01024,07-Feb-19,,
500199,I.G.PETRO   ,B ,Q,282.05,282.60,270.00,273.70,272.00,275.05,246,5569,1543419.00,,INE204A01010,07-Feb-19,,
500201,IND.GLYCOLS ,B ,Q,262.00,264.90,258.65,261.95,260.15,264.70,665,21061,5517661.00,,INE560A01015,07-Feb-19,,
500207,INDO RAMA   ,T ,Q,33.85,34.25,33.85,34.00,34.00,33.90,12,11113,377894.00,,INE156A01020,07-Feb-19,,
500209,INFOSYS LTD ,A ,Q,761.10,769.50,760.65,763.35,763.35,762.65,5082,241922,185365242.00,,INE009A01021,07-Feb-19,,
500210,INGERSOLL   ,B ,Q,566.90,579.90,560.10,562.05,562.05,558.35,137,1210,688631.00,,INE177A01018,07-Feb-19,,
500211,INSILCO LTD.,X ,Q,17.30,18.70,17.30,17.85,17.60,18.00,19,3717,67071.00,,INE901A01011,07-Feb-19,,
500212,INTEG.FIN.SE,XT,Q,28.20,28.20,28.20,28.20,28.20,26.90,1,1,28.00,,INE898B01017,07-Feb-19,,
500213,INTER.TRAVEL,X ,Q,138.95,139.00,134.30,136.70,137.95,136.85,39,1292,176973.00,,INE262B01016,07-Feb-19,,
500214,ION EXCHANGE,XT,Q,365.00,371.95,360.10,366.10,367.70,362.25,43,2122,772055.00,,INE570A01014,07-Feb-19,,
500215,AGRO TECH FO,B ,Q,574.20,582.10,568.00,569.25,568.60,568.30,20,227,129970.00,,INE209A01019,07-Feb-19,,
500219,JAIN IRRIG  ,A ,Q,54.90,56.85,53.95,55.95,55.95,54.40,1531,938876,52185361.00,,INE175A01038,07-Feb-19,,
500220,JASCH INDUST,X ,Q,45.10,50.00,45.10,46.75,46.30,47.75,23,1592,75621.00,,INE711C01010,07-Feb-19,,
500223,JCT LTD     ,X ,Q,1.70,1.70,1.60,1.66,1.67,1.67,94,60929,99330.00,,INE945A01026,07-Feb-19,,
500227,JINDAL POLYF,B ,Q,235.70,240.35,233.85,238.95,239.05,235.40,254,6154,1470475.00,,INE197D01010,07-Feb-19,,
500228,JSWSL       ,A ,Q,279.30,281.10,271.90,272.85,272.85,279.30,2767,323950,88858653.00,,INE019A01038,07-Feb-19,,
500231,UMANG DAIR  ,B ,Q,53.95,53.95,51.75,51.95,52.25,51.75,34,1988,103825.00,,INE864B01027,07-Feb-19,,
500233,KAJARIA CER.,A ,Q,552.00,552.00,545.30,548.15,547.00,548.20,381,10672,5847456.00,,INE217B01036,07-Feb-19,,
500234,KAKATIYA CEM,B ,Q,171.10,171.95,168.25,169.70,169.70,169.05,27,633,107520.00,,INE437B01014,07-Feb-19,,
500235,KALYANI STEL,B ,Q,187.50,195.00,187.40,194.05,194.05,189.85,432,13097,2516013.00,,INE907A01026,07-Feb-19,,
500236,KANELIND    ,XT,Q,4.50,4.50,4.50,4.50,4.50,4.50,1,10,45.00,,INE252C01015,07-Feb-19,,
500238,WHIRLPOOL   ,A ,Q,1446.30,1456.00,1419.45,1434.30,1428.60,1435.35,410,10551,15184183.00,,INE716A01013,07-Feb-19,,
500239,KG DENIM    ,X ,Q,42.30,44.65,42.30,44.20,44.40,43.40,39,3772,164570.00,,INE104A01012,07-Feb-19,,
500240,KINETIC ENG.,X ,Q,39.00,40.90,37.00,38.95,38.10,39.45,22,782,30216.00,,INE266B01017,07-Feb-19,,
500241,KIRL.BROS.  ,B ,Q,144.90,145.00,142.75,143.85,143.15,143.70,78,16492,2377780.00,,INE732A01036,07-Feb-19,,
500243,KIRL INDUS  ,B ,Q,802.00,814.95,772.55,777.90,777.90,792.00,32,190,147727.00,,INE250A01039,07-Feb-19,,
500245,KIRL.FERROUS,B ,Q,93.95,93.95,90.10,91.15,90.75,92.15,1164,37896,3443289.00,,INE884B01025,07-Feb-19,,
500246,ENVAIN ELECT,X ,Q,44.05,44.05,44.00,44.00,44.00,46.00,5,2118,93241.00,,INE601C01013,07-Feb-19,,
500247,KOTAK MAH.BK,A ,Q,1279.05,1292.45,1276.15,1283.35,1283.35,1279.05,2319,124298,159829040.00,,INE237A01028,07-Feb-19,,
500249,KSB         ,B ,Q,677.40,679.00,673.10,679.00,679.00,673.25,39,316,214107.00,,INE999A01015,07-Feb-19,,
500250,L.G.BALKRISH,B ,Q,404.10,411.25,404.05,409.25,410.75,405.95,33,576,235306.00,,INE337A01034,07-Feb-19,,
500251,TRENT LTD.  ,A ,Q,353.00,360.90,351.45,354.35,354.00,354.85,433,20722,7345046.00,,INE849A01020,07-Feb-19,,
500252,LAXMIMACH   ,A ,Q,5648.85,5769.95,5613.50,5714.90,5725.00,5578.05,269,853,4866922.00,,INE269B01029,07-Feb-19,,
500253,LIC HOUS.FIN,A ,Q,463.00,470.25,454.20,466.35,466.35,459.60,1544,80205,37306334.00,,INE115A01026,07-Feb-19,,
500254,UTTAMVALUE  ,T ,Q,0.19,0.19,0.19,0.19,0.19,0.19,6,6702,1273.00,,INE292A01023,07-Feb-19,,
500257,LUPIN LTD.  ,A ,Q,825.35,844.35,811.00,821.75,821.75,841.95,4741,217428,179081054.00,,INE326A01037,07-Feb-19,,
500259,LYKA LABS   ,B ,Q,23.40,23.40,23.20,23.25,23.20,23.25,13,1422,33131.00,,INE933A01014,07-Feb-19,,
500260,RAMCOCEM    ,A ,Q,603.00,634.40,601.30,617.55,615.10,603.10,1451,48127,29980316.00,,INE331A01037,07-Feb-19,,
500264,MAFATLAL IND,X ,Q,107.00,108.00,106.00,107.40,108.00,107.85,23,458,49037.00,,INE270B01027,07-Feb-19,,
500265,MAH.SEAMLESS,B ,Q,470.15,471.90,466.15,468.65,466.40,470.00,156,3330,1561285.00,,INE271B01025,07-Feb-19,,
500266,MAH.SCOOTER ,B ,Q,3262.30,3290.35,3196.30,3257.75,3270.00,3262.40,133,757,2464731.00,,INE288A01013,07-Feb-19,,
500267,MAJESTIC AUT,X ,Q,153.70,153.70,144.00,146.70,146.70,146.10,158,8409,1229050.00,,INE201B01022,07-Feb-19,,
500268,MANALI PETRO,B ,Q,23.15,24.35,22.55,23.85,23.85,23.05,411,82657,1972840.00,,INE201A01024,07-Feb-19,,
500271,MFSL        ,A ,Q,364.10,403.50,364.10,392.75,395.00,374.35,6474,286756,111187713.00,,INE180A01020,07-Feb-19,,
500279,MIRC ELECT  ,B ,Q,22.10,23.20,22.05,22.55,22.45,22.40,108,24472,552285.00,,INE831A01028,07-Feb-19,,
500280,CENTURY ENKA,B ,Q,235.30,238.95,234.05,237.05,237.00,237.20,68,2204,522239.00,,INE485A01015,07-Feb-19,,
500284,LORDS CHLORO,XT,Q,45.85,47.60,45.30,47.55,47.55,47.65,20,2324,105675.00,,INE846D01012,07-Feb-19,,
500285,SPICEJET LTD,A ,Q,80.35,81.20,78.75,80.05,80.05,80.25,2334,293230,23525337.00,,INE285B01017,07-Feb-19,,
500288,MOREPEN LAB.,B ,Q,18.00,18.35,17.25,17.85,17.85,17.40,489,112386,2010432.00,,INE083A01026,07-Feb-19,,
500290,MRF LTD.    ,A ,Q,60060.00,60812.90,59090.00,59637.40,59637.40,60052.65,685,1001,60038852.00,,INE883A01011,07-Feb-19,,
500292,HEIDEL CEM  ,A ,Q,145.70,149.05,144.85,147.70,147.05,147.00,148,5121,757999.00,,INE578A01017,07-Feb-19,,
500294,NCC         ,A ,Q,79.85,81.60,78.80,80.70,80.70,79.75,1730,545365,43890714.00,,INE868B01028,07-Feb-19,,
500295,VEDL        ,A ,Q,164.00,165.60,161.85,163.45,163.45,163.75,3635,791749,129291895.00,,INE205A01025,07-Feb-19,,
500296,NAHAR SPG.  ,B ,Q,86.00,86.95,85.10,85.30,85.10,85.00,19,3032,260544.00,,INE290A01027,07-Feb-19,,
500298,NAT.PEROXIDE,B ,Q,2803.00,3040.00,2766.45,2991.10,2974.00,2822.95,1191,5748,17031776.00,,INE585A01020,07-Feb-19,,
500300,GRASIM IND. ,A ,Q,735.00,757.00,731.05,753.20,753.20,732.00,3630,155501,116184630.00,,INE047A01021,07-Feb-19,,
500302,PEL         ,A ,Q,2172.50,2246.75,2168.60,2235.75,2235.75,2171.55,1671,35332,78519426.00,,INE140A01024,07-Feb-19,,
500304,NIIT LTD.   ,B ,Q,88.40,92.70,88.15,91.70,91.70,89.55,1382,148658,13563431.00,,INE161A01038,07-Feb-19,,
500306,JAYKAY      ,X ,Q,4.65,5.00,4.47,4.67,5.00,4.90,45,32062,149798.00,,INE903A01025,07-Feb-19,,
500307,NIRLON      ,B ,Q,195.00,199.00,195.00,196.65,196.65,196.60,14,1050,206673.00,,INE910A01012,07-Feb-19,,
500312,ONGC CORPN  ,A ,Q,147.40,148.00,145.60,147.85,147.85,146.65,1435,147936,21756840.00,,INE213A01029,07-Feb-19,,
500313,OIL COUNTRY ,B ,Q,12.69,12.79,12.69,12.70,12.70,12.13,12,1828,23267.00,,INE591A01010,07-Feb-19,,
500314,ORIENT HOTEL,B ,Q,44.40,44.40,39.00,39.90,39.70,41.65,455,21756,869846.00,,INE750A01020,07-Feb-19,,
500315,ORINTAL BANK,A ,Q,91.80,93.60,90.75,91.40,91.40,91.65,841,247306,22733039.00,,INE141A01014,07-Feb-19,,
500317,OSWAL AGRO. ,B ,Q,7.58,7.58,6.75,7.18,7.05,7.27,42,3337,23610.00,,INE142A01012,07-Feb-19,,
500319,INDIAN SUCRO,X ,Q,13.70,14.95,13.70,14.75,14.75,14.25,4,82,1136.00,,INE557C01017,07-Feb-19,,
500322,PANYAM CEMEN,X ,Q,7.99,7.99,7.50,7.55,7.50,7.79,30,72659,550045.00,,INE167E01029,07-Feb-19,,
500325,RELIANCE    ,A ,Q,1310.95,1320.85,1285.80,1290.20,1290.20,1309.85,17752,739962,963846467.00,,INE002A01018,07-Feb-19,,
500327,PILITA      ,T ,Q,6.50,6.60,6.11,6.13,6.11,6.35,28,12360,79076.00,,INE600A01035,07-Feb-19,,
500329,PENTAMED.G  ,X ,Q,0.29,0.32,0.29,0.32,0.32,0.32,35,25945,8041.00,,INE202A01022,07-Feb-19,,
500330,RAYMOND     ,A ,Q,717.90,723.20,628.00,655.45,655.45,710.75,8286,306669,203974550.00,,INE301A01014,07-Feb-19,,
500331,PIDILITE    ,A ,Q,1122.00,1170.00,1122.00,1161.80,1161.80,1123.65,1286,33251,38317394.00,,INE318A01026,07-Feb-19,,
500333,PIX TRANS   ,X ,Q,207.20,208.70,202.15,203.50,202.15,204.25,135,8440,1724341.00,,INE751B01018,07-Feb-19,,
500335,BIRLA CORPN.,A ,Q,458.05,480.30,455.00,478.05,478.05,452.45,232,3244,1525569.00,,INE340A01012,07-Feb-19,,
500336,SURYA ROSHNI,B ,Q,212.95,218.00,208.25,214.65,215.00,208.05,147,4173,889647.00,,INE335A01012,07-Feb-19,,
500337,PRIME SECUR.,B ,Q,42.45,42.45,40.25,41.95,41.95,41.40,221,86676,3612074.00,,INE032B01021,07-Feb-19,,
500338,PRSMJOHNSN  ,B ,Q,75.40,78.45,73.20,76.65,78.45,75.15,716,39333,2964909.00,,INE010A01011,07-Feb-19,,
500339,RAIN        ,B ,Q,109.90,117.60,104.50,112.70,112.70,106.95,3048,240870,27384891.00,,INE855B01025,07-Feb-19,,
500343,AMJLAND     ,B ,Q,18.90,19.00,18.90,19.00,19.00,19.30,2,600,11350.00,,INE606A01024,07-Feb-19,,
500346,PUN.COMMUNI.,B ,Q,22.00,22.00,18.95,20.85,20.65,19.75,21,1043,20723.00,,INE609A01010,07-Feb-19,,
500350,RSWM  LTD   ,B ,Q,183.90,187.65,183.05,185.00,185.00,182.30,66,2371,438126.00,,INE611A01016,07-Feb-19,,
500354,RAJSH.SUGAR ,B ,Q,21.05,22.00,20.60,20.65,21.45,21.00,18,2537,52671.00,,INE562B01019,07-Feb-19,,
500355,RALLIS INDIA,A ,Q,156.55,164.05,156.00,162.35,162.35,155.45,403,11005,1759511.00,,INE613A01020,07-Feb-19,,
500356,RAMANEWS    ,B ,Q,22.85,23.10,22.80,23.05,23.05,23.05,21,6016,138352.00,,INE278B01020,07-Feb-19,,
500360,RAPICUT CARB,X ,Q,49.00,49.00,47.55,48.75,48.75,49.00,21,1560,75441.00,,INE350D01015,07-Feb-19,,
500365,RMGALLOY    ,X ,Q,18.30,19.00,17.50,18.70,18.70,18.80,65,27914,510632.00,,INE731F01037,07-Feb-19,,
500366,ROLTA (I)   ,B ,Q,3.98,4.18,3.98,3.98,3.98,4.18,424,1686487,6712651.00,,INE293A01013,07-Feb-19,,
500367,RUBFILA INT.,X ,Q,38.85,40.85,38.85,39.55,39.55,39.90,32,1913,76233.00,,INE642C01025,07-Feb-19,,
500368,RUCHI SOYA  ,T ,Q,6.50,6.50,6.20,6.44,6.45,6.47,285,221282,1401945.00,,INE619A01027,07-Feb-19,,
